time_step,veh_id,x_pos,y_pos,speed,yaw
1.200000000000000000e+01,2.000000000000000000e+00,1.581956895561066112e+01,9.999314704463589720e+00,2.233938590062413709e+01,8.497862355705754211e-02
1.300000000000000000e+01,1.000000000000000000e+00,3.260465681096261648e+01,8.180150539737008231e+00,2.279961701042148192e+01,-7.846278859217523105e-02
1.300000000000000000e+01,2.000000000000000000e+00,1.670733769561186577e+01,1.008125900539491226e+01,2.228856495182071384e+01,9.204284726648254145e-02
1.400000000000000000e+01,1.000000000000000000e+00,3.351349072771367332e+01,8.101666642921186323e+00,2.280541068332883370e+01,-8.614298648145443660e-02
1.400000000000000000e+01,2.000000000000000000e+00,1.759240926528921989e+01,1.016936499306498476e+01,2.223615227105472769e+01,9.921985813672645760e-02
1.500000000000000000e+01,1.000000000000000000e+00,3.442192930872924705e+01,8.016081643096136133e+00,2.281153008448573516e+01,-9.393384620416700415e-02
1.500000000000000000e+01,2.000000000000000000e+00,1.847465724565623191e+01,1.026368329664559376e+01,2.218188226419244558e+01,1.065022833727589796e-01
1.600000000000000000e+01,1.000000000000000000e+00,3.532992006997894663e+01,7.923304714982563723e+00,2.281795867437812220e+01,-1.018248903020180646e-01
1.600000000000000000e+01,2.000000000000000000e+00,1.935395117004203769e+01,1.036425088146573259e+01,2.212565881191943262e+01,1.138782798139887364e-01
1.700000000000000000e+01,1.000000000000000000e+00,3.623740880382093366e+01,7.823239524726884220e+00,2.282472404475900163e+01,-1.098223799083422880e-01
1.700000000000000000e+01,2.000000000000000000e+00,2.023015366913236690e+01,1.047111047137084583e+01,2.206736548852775570e+01,1.213583280396025033e-01
1.800000000000000000e+01,1.000000000000000000e+00,3.714433958571974870e+01,7.715807463142717815e+00,2.283179103536101806e+01,-1.179072944353510843e-01
1.800000000000000000e+01,2.000000000000000000e+00,2.110313318331222376e+01,1.058428044897225107e+01,2.200711072596762818e+01,1.289174933716565608e-01
1.900000000000000000e+01,1.000000000000000000e+00,3.805065439674531547e+01,7.600983666121216231e+00,2.283898860839101275e+01,-1.260216589467080261e-01
1.900000000000000000e+01,2.000000000000000000e+00,2.197281171430041624e+01,1.070377392638461522e+01,2.194623313928101638e+01,1.365446186215996949e-01
2.000000000000000000e+01,1.000000000000000000e+00,3.895629441681811755e+01,7.478718721957233306e+00,2.284639690587016503e+01,-1.341925684017317155e-01
2.000000000000000000e+01,2.000000000000000000e+00,2.283909579356662789e+01,1.082963517967166744e+01,2.188448595850918821e+01,1.442791262717650902e-01
2.100000000000000000e+01,1.000000000000000000e+00,3.986119959106952138e+01,7.348947909895774622e+00,2.285407291449996237e+01,-1.424370379030742151e-01
2.100000000000000000e+01,2.000000000000000000e+00,2.370187840172864213e+01,1.096192238880639813e+01,2.182163110664938088e+01,1.521413913770270354e-01
