time_step,veh_id,x_pos,y_pos,speed,yaw
8.000000000000000000e+00,3.000000000000000000e+00,2.506484873079465103e+01,4.897156598787534065e+00,2.165295688657653983e+01,-1.435828300522532242e-01
8.000000000000000000e+00,4.000000000000000000e+00,1.222735685062625599e+01,5.598681795191316368e+00,2.277217403590529798e+01,2.560780239542183589e-01
9.000000000000000000e+00,1.000000000000000000e+00,6.791465883048343244e+01,3.768569198714657453e+00,2.406469033070083441e+01,-2.828765246503835984e-01
9.000000000000000000e+00,2.000000000000000000e+00,4.754875989511009493e+01,3.257475971094897726e+00,2.418574567711056034e+01,-2.787876284546186301e-01
9.000000000000000000e+00,3.000000000000000000e+00,2.591692502460434255e+01,4.760590547098314751e+00,2.157377309585703173e+01,-1.589228414132616840e-01
9.000000000000000000e+00,4.000000000000000000e+00,1.309987032791395301e+01,5.855775912720423193e+00,2.274006861957460401e+01,2.865497982980829694e-01
1.000000000000000000e+01,1.000000000000000000e+00,6.882822030964346993e+01,3.472242380687751151e+00,2.401046854091759641e+01,-3.136569102625558214e-01
1.000000000000000000e+01,2.000000000000000000e+00,4.846961902227638319e+01,2.963357497847733057e+00,2.416721964240372955e+01,-3.091547081103673822e-01
1.000000000000000000e+01,3.000000000000000000e+00,2.676374475931544339e+01,4.611973613541768380e+00,2.149404940960300792e+01,-1.737308480635861296e-01
1.000000000000000000e+01,4.000000000000000000e+00,1.396305016003956290e+01,6.138582994726684561e+00,2.270819329313337676e+01,3.166124361971057732e-01
1.100000000000000000e+01,1.000000000000000000e+00,6.973024896185557964e+01,3.148885641870222685e+00,2.395588745421346033e+01,-3.442068716870738121e-01
1.100000000000000000e+01,2.000000000000000000e+00,4.938054115345367023e+01,2.641776170947490954e+00,2.415048755821884541e+01,-3.393701199097982624e-01
1.100000000000000000e+01,3.000000000000000000e+00,2.760520701857624104e+01,4.451897403892843386e+00,2.141382623820198461e+01,-1.879894791188976289e-01
1.100000000000000000e+01,4.000000000000000000e+00,1.481628080202260733e+01,6.446411704853904467e+00,2.267654409292489248e+01,3.462460837853602036e-01
1.200000000000000000e+01,1.000000000000000000e+00,7.062001872948717107e+01,2.799147389347779402e+00,2.390092943627711009e+01,-3.745145445412813023e-01
1.200000000000000000e+01,2.000000000000000000e+00,5.028083223232818710e+01,2.293183269509648348e+00,2.413556812095345094e+01,-3.694236173406171830e-01
1.200000000000000000e+01,3.000000000000000000e+00,2.844123528046507232e+01,4.280960457115776663e+00,2.133311238500965601e+01,-2.016833148764846095e-01
1.200000000000000000e+01,4.000000000000000000e+00,1.565899636128845174e+01,6.778546220624834362e+00,2.264512710268944318e+01,3.754307099302596762e-01
1.300000000000000000e+01,1.000000000000000000e+00,7.149686544078784323e+01,2.423720657105809639e+00,2.384592976800080066e+01,-4.045403359421471667e-01
1.300000000000000000e+01,2.000000000000000000e+00,5.116980600976524585e+01,1.918040005294695760e+00,2.412217400101722475e+01,-3.993233746428950792e-01
1.300000000000000000e+01,3.000000000000000000e+00,2.927176686941403361e+01,4.099720560002988456e+00,2.125192080359352431e+01,-2.148533338953828031e-01
1.300000000000000000e+01,4.000000000000000000e+00,1.649068641656851142e+01,7.134257877914151891e+00,2.261414285330176099e+01,4.041531319844082759e-01
1.400000000000000000e+01,1.000000000000000000e+00,7.236016750822561505e+01,2.023321765171836262e+00,2.379088234366651378e+01,-4.342699821653205339e-01
1.400000000000000000e+01,2.000000000000000000e+00,5.204680244399643385e+01,1.516834755190413553e+00,2.411027268569172577e+01,-4.290539546369256940e-01
1.400000000000000000e+01,3.000000000000000000e+00,3.009675877382915132e+01,3.908733110533632260e+00,2.117025992113245181e+01,-2.274946551006568340e-01
1.400000000000000000e+01,4.000000000000000000e+00,1.731089053816643997e+01,7.512801928303720622e+00,2.258360023296177133e+01,4.323960177625366663e-01
1.500000000000000000e+01,1.000000000000000000e+00,7.320934293447423613e+01,1.598683029191212190e+00,2.373574520422394940e+01,-4.636956759876182943e-01
1.500000000000000000e+01,2.000000000000000000e+00,5.291118580330672216e+01,1.090067630637808538e+00,2.409990625567139233e+01,-4.586145084401115346e-01
1.500000000000000000e+01,3.000000000000000000e+00,3.091619066616817690e+01,3.708563195481834551e+00,2.108815753382337732e+01,-2.395868853362594086e-01
1.500000000000000000e+01,4.000000000000000000e+00,1.811920029484929273e+01,7.913418255024833314e+00,2.255352112177014234e+01,4.601393061714959543e-01
