time_step,veh_id,x_pos,y_pos,speed,yaw
7.000000000000000000e+00,3.000000000000000000e+00,1.274027436544512248e+01,7.701688522615919297e+00,2.804901806242629902e+01,-2.032236988806068456e-01
8.000000000000000000e+00,1.000000000000000000e+00,5.439440690687155922e+01,9.202823323992666005e+00,2.221335192827943672e+01,-2.357384464395588519e-02
8.000000000000000000e+00,2.000000000000000000e+00,3.559644508972712629e+01,7.185105183367394233e+00,3.516102495086833812e+01,2.851909083628758057e-01
8.000000000000000000e+00,3.000000000000000000e+00,1.383507951901078314e+01,7.448808272458229851e+00,2.809077634644672372e+01,-2.270008205407059720e-01
9.000000000000000000e+00,1.000000000000000000e+00,5.527348077110209346e+01,9.186132299134264656e+00,2.198080766663316510e+01,-1.898477502312894555e-02
9.000000000000000000e+00,2.000000000000000000e+00,3.693803951116574780e+01,7.631292348085826127e+00,3.534613290017291831e+01,3.210721945492124307e-01
9.000000000000000000e+00,3.000000000000000000e+00,1.492514621839183420e+01,7.169782212671766075e+00,2.813028784890338940e+01,-2.505909982791356128e-01
1.000000000000000000e+01,1.000000000000000000e+00,5.614342040853823335e+01,9.173808155883568460e+00,2.175067322649720936e+01,-1.416571720324655281e-02
1.000000000000000000e+01,2.000000000000000000e+00,3.826973148015775905e+01,8.127956766134133204e+00,3.553237119544193234e+01,3.569787250059694994e-01
1.000000000000000000e+01,3.000000000000000000e+00,1.600982205873157582e+01,6.864878602684752806e+00,2.816788829944297845e+01,-2.740294931809662549e-01
1.100000000000000000e+01,1.000000000000000000e+00,5.700433451650538785e+01,9.167305773320469697e+00,2.152346658701661752e+01,-7.552738260567813666e-03
1.100000000000000000e+01,2.000000000000000000e+00,3.958950317860089285e+01,8.675528956704908978e+00,3.572142774213001104e+01,3.932841478919877898e-01
1.100000000000000000e+01,3.000000000000000000e+00,1.708835268188096279e+01,6.534205426691824137e+00,2.820209493982956062e+01,-2.974971322197386137e-01
1.200000000000000000e+01,1.000000000000000000e+00,5.785625455654331972e+01,9.169573742635716229e+00,2.129807647275689675e+01,2.662179372248545117e-03
1.200000000000000000e+01,2.000000000000000000e+00,4.089510953486028910e+01,9.274823685457610267e+00,3.591450028727695098e+01,4.303266180866802126e-01
1.200000000000000000e+01,3.000000000000000000e+00,1.815990555860154387e+01,6.177621761896435082e+00,2.823315291469261368e+01,-3.212460010696233659e-01
